Distance_to_soma,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595
00691_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_20_15_45,8,8,8,8,11,12,15,18,23,28,29,27,25,23,21,22,19,17,15,15,15,12,9,7,6,5,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00692_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_06_17_19,11,11,11,11,12,12,16,18,20,24,22,23,25,25,25,23,20,22,18,18,15,13,12,10,6,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00694_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_06_17_19,11,10,10,10,12,15,17,17,21,24,28,28,31,25,24,21,23,22,20,18,17,16,14,11,11,11,9,8,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00700_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_06_17_20,13,13,13,14,16,18,20,24,25,24,19,19,20,20,20,19,18,17,17,16,14,14,10,8,5,5,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00702_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_20_16_32,8,8,8,8,9,9,10,12,14,16,18,22,19,20,18,16,14,14,13,10,9,9,9,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00703_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_08_31_14_00,10,10,10,11,13,13,13,15,16,18,16,16,15,16,15,13,11,12,12,10,8,7,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00704_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_20_16_55,11,11,11,11,13,15,17,19,27,24,25,29,27,27,26,21,19,15,13,8,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00705_P007_T01-S001_MTG_R0678_LJ-20220530_LJ_stamp_2022_07_22_17_21,8,8,8,8,10,11,13,17,17,17,24,22,25,28,32,32,32,31,26,22,20,21,16,16,15,13,13,13,12,9,8,8,8,7,5,4,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00706_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_08_31_14_12,10,10,10,10,11,12,13,13,16,20,22,21,20,22,22,21,24,19,18,16,16,13,11,10,8,6,6,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00708_P007_T01-S001_MTG_R0509_LJ-20220530_YXQ_stamp_2022_07_25_17_18,6,6,6,6,8,10,11,14,25,19,22,21,28,23,23,23,25,21,19,16,13,11,11,9,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00717_P005_T01-S011_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_17_15_54,11,11,11,11,12,14,19,20,26,30,30,35,35,35,33,33,35,35,30,28,24,20,15,13,11,8,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00718_P005_T01-S011_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_17_16_36,9,9,9,10,11,13,17,20,22,26,31,34,34,34,31,30,23,20,18,13,12,11,10,8,6,5,5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00725_P005_T01-S011_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_09_14_09,10,10,10,10,10,14,16,19,23,25,30,33,31,30,29,31,28,24,21,20,19,15,14,11,7,6,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00727_P005_T01-S011_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_09_14_09,10,10,10,10,10,14,16,19,22,24,26,27,27,29,27,25,24,22,15,13,10,10,9,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00740_P005_T01-S011_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_19_10_39,12,12,12,12,12,17,20,24,27,30,34,42,43,41,38,37,36,32,29,26,25,23,16,15,12,10,9,9,7,6,5,5,4,4,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00744_P005_T01-S011_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_09_16_42,10,10,10,10,11,17,17,22,26,29,31,31,35,37,35,33,31,30,30,29,25,25,21,16,13,11,9,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00746_P005_T01-S011_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_09_17_20,8,8,8,9,12,16,18,20,22,26,27,35,31,30,27,23,20,14,11,5,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00748_P005_T01-S011_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_19_14_20,8,8,9,10,12,14,21,22,23,23,22,23,20,18,14,13,12,11,11,8,7,6,4,3,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00749_P005_T01-S011_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_19_16_02,10,10,10,10,13,16,22,25,30,31,34,36,41,41,38,36,34,32,28,25,21,18,15,12,12,11,9,8,7,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00750_P005_T01-S011_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_19_16_42,12,12,12,13,17,17,21,29,31,31,29,31,31,31,30,29,28,28,25,21,19,16,10,8,7,5,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00751_P005_T01-S011_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_26_17_09,13,13,13,13,14,16,18,24,29,32,32,32,35,37,36,40,36,33,32,29,27,21,19,18,16,12,10,8,5,5,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00754_P005_T01-S014_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_22_11_12,11,11,12,12,12,14,19,24,25,32,32,36,38,35,35,32,28,25,23,17,16,14,10,7,7,5,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00755_P005_T01-S014_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_22_11_13,10,10,10,11,15,16,20,21,22,24,25,27,31,32,32,33,30,27,24,22,19,16,14,14,11,10,10,8,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00756_P005_T01-S014_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_22_13_54,9,9,9,9,11,14,19,20,23,27,30,28,26,22,21,17,16,15,14,16,16,13,12,10,10,9,6,6,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00757_P005_T01-S014_MFG_R0678_LJ-20220525_XJ_stamp_2022_08_12_15_02,13,13,13,14,19,20,27,33,37,42,44,43,45,42,44,45,43,42,41,40,39,38,35,35,35,32,29,27,25,22,17,15,12,11,10,8,6,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00763_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_22_15_43,8,8,8,10,13,15,18,26,28,29,30,31,29,24,21,19,18,16,14,11,9,7,7,7,7,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00765_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_22_15_44,9,9,9,10,11,13,17,22,27,29,31,33,33,35,33,32,32,31,29,29,29,27,25,22,20,15,9,7,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00766_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_23_10_08,7,7,7,10,13,16,20,26,29,31,34,36,36,38,34,31,31,27,25,25,21,18,15,9,8,4,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00767_P005_T01-S014_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_31_15_01,18,18,18,18,19,19,26,27,29,29,31,34,37,38,38,40,42,37,38,37,30,29,28,25,24,20,18,15,13,13,11,8,6,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00771_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_12_16_45,9,9,9,11,12,14,16,26,27,29,29,31,37,37,39,38,38,39,33,31,26,26,25,21,19,13,11,8,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00774_P005_T01-S014_MFG_R0678_LJ-20220525_LJ_stamp_2022_08_26_17_10,12,12,12,12,16,18,26,31,36,40,43,42,43,48,47,47,44,42,41,37,36,35,33,29,28,25,24,19,16,13,10,9,7,7,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00775_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_08_16_44,10,10,10,10,12,14,17,21,23,32,32,32,29,27,25,22,21,19,20,18,17,16,13,13,9,5,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00778_P005_T01-S014_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_24_14_23,8,8,8,8,9,14,18,22,24,26,28,28,23,20,18,14,11,8,5,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00779_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_31_14_38,9,9,9,9,9,11,12,17,20,21,26,29,32,34,34,36,34,32,30,28,26,21,19,17,11,8,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00780_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_35,8,8,8,8,10,13,15,17,21,18,22,20,15,17,18,15,15,13,11,10,8,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00784_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_36,10,10,10,10,10,10,17,17,20,23,27,27,28,29,28,25,24,22,22,21,19,18,17,14,10,8,8,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00787_P006_T01-S011_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_36,8,8,8,8,8,10,10,15,18,19,22,22,22,27,26,25,25,21,21,19,14,11,9,6,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00812_P005_T01-S012_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_26_17_11,9,9,9,9,10,11,13,16,19,19,21,23,25,26,25,22,20,20,17,12,10,10,10,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00814_P005_T01-S012_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_22_14_05,11,11,11,11,12,12,16,18,18,20,21,24,20,19,11,9,6,4,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00903_P010_T01-S012_TP_R0509_LJ-20220607_YXQ_stamp_2022_08_18_09_06,7,7,7,8,12,17,18,19,18,20,26,25,25,25,26,26,22,21,21,20,15,14,11,10,8,5,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00906_P011_T01-S001_STG-AP_R1018_WY-20220610_XJ_stamp_2022_08_18_09_08,14,34,39,39,49,45,47,49,48,43,42,39,32,25,17,15,15,12,11,9,9,9,6,5,4,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00912_P011_T01-S001_STG-AP_R1018_WY-20220610_LJ_stamp_2022_08_18_09_10,17,50,46,43,39,38,38,33,25,25,22,24,26,24,23,22,22,23,19,17,17,16,14,13,13,12,12,10,9,8,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00913_P011_T01-S001_STG-AP_R1018_WY-20220610_LJ_stamp_2022_08_31_14_43,18,71,71,47,40,40,31,27,25,23,22,21,19,18,16,16,13,12,12,12,10,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00948_P010_T01-S018_TP_R0460_LJ-20220607_LJ_stamp_2022_08_19_17_03,8,8,8,8,8,11,15,15,18,23,26,27,30,32,30,28,26,19,15,14,11,9,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00949_P010_T01-S018_TP_R0613_LJ-20220607_LJ_stamp_2022_08_19_17_04,9,9,9,9,10,11,15,17,24,29,30,36,42,41,37,36,31,29,23,20,17,15,15,13,11,11,9,5,5,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00952_P010_T01-S018_TP_R0460_LJ-20220607_LJ_stamp_2022_08_19_17_05,9,9,9,9,9,12,13,16,21,25,24,26,27,29,35,36,33,30,28,22,19,16,10,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00953_P010_T01-S018_TP_R0613_LJ-20220607_YXQ_stamp_2022_08_19_17_05,8,8,8,8,8,9,11,16,17,20,23,27,30,38,38,38,36,33,26,21,17,12,10,7,4,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
