Name,BrainRgn,Age,Sex,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
01444_P014_T01-S011_MFG_R0460_LJ-20220704_YXQ_stamp_2022_08_31_15_00.ano.eswc,MFG,34,M,1416,12.5664,10,22,52,31,224.94,171.12,77,1.99859,2074.78,13036.2,6518.12,140.395,160.516,5,0.892903,26.2115,1,91.8383,62.1011,1.09237
01446_P014_T01-S011_MFG_R0613_LJ-20220704_YXQ_stamp_2022_08_25_10_48.ano.eswc,MFG,34,M,1689,12.5664,8,35,76,42,287.497,224.358,89,1.99882,2892.31,18172.9,9086.47,167.984,194.38,7,0.91668,21.2105,1,84.6314,60.8755,1.11248
01447_P014_T01-S011_MFG_R0613_LJ-20220704_YXQ_stamp_2022_08_25_11_04.ano.eswc,MFG,34,M,2059,12.5664,10,43,95,53,304.661,231.714,101,1.99903,3646.29,22910.3,11455.2,211.706,234.627,9,0.919154,20.6632,1,77.9951,55.2353,1.10081
01449_P014_T01-S011_MFG_R0613_LJ-20220704_YXQ_stamp_2022_08_25_11_14.ano.eswc,MFG,34,M,1812,12.5664,12,38,87,50,245.2,256.847,93,1.9989,3126.98,19647.4,9823.7,171.023,222.4,6,0.913817,19.8161,1,81.1017,65.8041,1.11887
01452_P014_T01-S011_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_25_11_28.ano.eswc,MFG,34,M,2848,12.5664,14,53,120,68,286.884,275.85,110,1.9993,4911.1,30857.3,15428.7,186.884,226.08,6,0.911364,22.725,1,72.7303,63.0978,1.14202
01454_P014_T01-S011_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_31_15_18.ano.eswc,MFG,34,M,1855,12.5664,10,41,90,50,201.48,204.7,95,1.99892,2601.36,16344.8,8172.42,139.554,167.569,5,0.900378,19.6,1,86.0381,60.9347,1.11501
01458_P014_T01-S011_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_27_17_48.ano.eswc,MFG,34,M,1212,12.5664,8,46,98,53,189.52,215.74,65,1.99835,2001.04,12572.9,6286.44,145.84,173.053,8,0.916619,11.3571,1,85.2817,61.5734,1.12169
01462_P014_T01-S011_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_31_14_07.ano.eswc,MFG,34,M,1320,12.5664,8,46,98,53,303.844,213.324,89,1.99848,2500.76,15712.7,7856.36,167.642,197.967,7,0.913286,12.4592,1,81.793,55.1287,1.11381
01465_P014_T01-S011_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_27_18_36.ano.eswc,MFG,34,M,1053,12.5664,9,37,82,46,234.779,198.612,85,1.9981,2257.49,14184.2,7092.12,138.472,169.465,6,0.930419,11.8293,1,70.6653,56.3212,1.06169
01466_P014_T01-S011_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_31_14_50.ano.eswc,MFG,34,M,1592,12.5664,7,53,111,59,233.22,223.1,89.9,1.99874,2520.91,15839.3,7919.66,138.859,176.507,10,0.914222,13.3333,1,84.324,59.4778,1.11051
01469_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_31_14_11.ano.eswc,MFG,34,M,1357,12.5664,5,53,109,57,162.636,209.3,135,1.99853,2163.46,13593.4,6796.72,124.277,162.528,10,0.910175,11.4404,1,78.0674,60.0618,1.06407
01471_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_27_20_49.ano.eswc,MFG,34,M,996,12.5664,7,25,55,31,227.7,188.14,112.8,1.99799,1597.02,10034.4,5017.18,140.388,192.999,6,0.905453,17.0909,1,85.6519,70.3417,1.05681
01473_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_31_14_13.ano.eswc,MFG,34,M,977,12.5664,7,36,77,42,174.8,230.46,88,1.99795,1861,11693,5846.5,141.245,172.309,7,0.903754,11.6753,1,80.7694,68.6494,1.07021
01474_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_23_16_26.ano.eswc,MFG,34,M,1339,12.5664,7,41,91,51,190.9,169.28,103,1.99851,1914.47,12029,6014.48,116.091,147.828,9,0.900876,13.7033,1,75.7046,66.7552,1.09001
01475_P014_T01-S004_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_23_16_58.ano.eswc,MFG,34,M,739,12.5664,9,28,66,39,215.776,225.584,96.8,1.99729,2104.28,13221.6,6610.8,146.752,173.153,7,0.924515,10.1818,1,77.7057,61.8362,1.05428
01476_P014_T01-S004_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_31_14_24.ano.eswc,MFG,34,M,1076,12.5664,6,25,57,33,284.432,232.94,91,1.99814,2233.23,14031.8,7015.91,151.279,188.275,8,0.911742,17.8596,1,76.7319,66.1216,1.09097
01477_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_23_17_58.ano.eswc,MFG,34,M,1095,12.5664,4,38,81,44,167.44,218.96,95,1.99817,1970.96,12383.9,6191.96,128.853,160.697,7,0.899029,12.5062,1,78.6087,63.0472,1.07568
01482_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_23_18_15.ano.eswc,MFG,34,M,623,12.5664,6,22,50,29,155.02,136.16,88.95,1.99679,1207.82,7588.96,3794.48,104.768,145.913,8,0.902058,11.44,1,85.5731,74.7341,1.08593
01483_P014_T01-S004_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_09_22.ano.eswc,MFG,34,M,1121,12.5664,4,52,108,57,262.364,259.299,104.857,1.99822,3041.54,19110.6,9555.28,154.692,206.121,11,0.902604,9.37037,1,71.11,62.2955,1.10125
01485_P014_T01-S004_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_24_10_09.ano.eswc,MFG,34,M,751,12.5664,11,21,52,32,155.48,192.28,80,1.99734,1795.44,11281.1,5640.55,125.604,165.877,5,0.874533,13.4231,1,67.0745,66.1465,1.0505
01488_P014_T01-S004_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_13_17.ano.eswc,MFG,34,M,1039,12.5664,5,38,81,44,289.336,272.172,98.817,1.99808,2972.61,18677.4,9338.72,171.161,248.352,11,0.892943,11.8148,1,78.0951,66.5866,1.08999
01492_P014_T01-S008_MFG_R0460_LJ-20220704_RJ_stamp_2022_08_31_15_32.ano.eswc,MFG,34,M,823,12.5664,5,32,68,37,218.04,191.82,88,1.99757,1804,11334.8,5667.42,128.087,181.082,8,0.889861,11.0882,1,77.3705,63.0164,1.04293
01501_P014_T01-S003_MFG_R0460_LJ-20220704_RJ_stamp_2022_08_24_14_09.ano.eswc,MFG,34,M,561,12.5664,5,32,69,38,191.36,125.12,58,1.99643,1509.87,9486.81,4743.41,106.701,136.792,8,0.908345,7.11594,1,64.108,48.9367,1.07213
01503_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_15_12.ano.eswc,MFG,34,M,1259,12.5664,5,42,89,48,172.253,280.754,104,1.99841,2254.99,14168.5,7084.26,148.909,182.535,10,0.914461,13.1348,1,75.1508,67.98,1.1197
01504_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_15_48.ano.eswc,MFG,34,M,779,12.5664,6,30,66,37,217.002,188.804,93,1.99743,1789.43,11243.3,5621.65,150.751,177.492,8,0.927928,10.7879,1,83.0266,65.1111,1.10332
01505_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_16_40.ano.eswc,MFG,34,M,1075,12.5664,10,34,79,46,227.423,286.884,140,1.99814,2836.17,17820.2,8910.1,172.411,197.626,9,0.916631,12.5949,1,68.0583,60.0961,1.11233
01506_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_24_17_15.ano.eswc,MFG,34,M,1220,12.5664,6,34,73,40,288.11,261.138,104,1.99836,2885.65,18131.1,9065.55,178.2,239.96,10,0.919228,15.6986,1,88.2075,68.701,1.09925
01507_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_30_10_22.ano.eswc,MFG,34,M,2444,12.5664,8,61,130,70,305.887,302.822,133,1.99918,4323.88,27167.8,13583.9,183.008,227.934,15,0.914889,17.7923,1,85.0909,66.7501,1.10971
01508_P014_T01-S018_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_30_11_02.ano.eswc,MFG,34,M,2257,12.5664,12,48,106,59,209.3,224.94,120.96,1.99911,3163.69,19878.1,9939.04,123.427,151.121,9,0.90312,20.283,1,84.6923,62.4307,1.13998
01509_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_30_12_52.ano.eswc,MFG,34,M,1727,12.5664,7,37,81,45,310.791,308.952,115,1.99884,3062.29,19240.9,9620.47,182.497,222.053,9,0.921602,20.3086,1,78.5754,55.1833,1.09157
01510_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_25_09_50.ano.eswc,MFG,34,M,1513,12.5664,8,37,82,46,310.791,174.705,113,1.99868,2786.35,17507.2,8753.58,164.408,196.701,8,0.895769,17.439,1,82.3044,61.2126,1.13707
01511_P014_T01-S018_MFG_R0613_LJ-20220704_YXQ_stamp_2022_08_25_10_50.ano.eswc,MFG,34,M,1778,12.5664,6,46,100,55,297.918,272.172,112.923,1.99888,4043.41,25405.5,12702.8,184.476,236.027,8,0.904493,16.77,1,78.38,61.4687,1.11119
01518_P014_T01-S018_MFG_R0460_LJ-20220704_YXQ_stamp_2022_08_30_13_23.ano.eswc,MFG,34,M,1877,12.5664,5,44,92,49,235.06,209.3,100,1.99893,2499.87,15707.2,7853.59,138.108,213.026,14,0.904804,19.3913,1,86.8127,74.1289,1.04711
01519_P014_T01-S018_MFG_R0460_LJ-20220704_YXQ_stamp_2022_08_30_14_38.ano.eswc,MFG,34,M,1969,12.5664,6,43,90,48,224.02,213.9,83,1.99898,2691.81,16913.2,8456.58,133.598,164.369,12,0.914051,20.8667,1,70.3918,56.5118,1.08443
01520_P014_T01-S018_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_25_12_01.ano.eswc,MFG,34,M,1771,12.5664,7,47,100,54,308.339,184.854,93,1.99887,3108.89,19533.7,9766.87,177.946,200.321,12,0.921421,16.7,1,82.357,61.7571,1.11481
01521_P014_T01-S018_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_25_14_40.ano.eswc,MFG,34,M,1271,12.5664,7,30,65,36,233.22,194.58,82,1.99843,1863.9,11711.3,5855.63,137.689,153.657,7,0.914043,18.5385,1,73.4057,51.944,1.08093
01522_P014_T01-S018_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_25_15_22.ano.eswc,MFG,34,M,1767,12.5664,9,38,85,48,234.14,230.92,85,1.99887,2654.53,16678.9,8339.46,159.452,181.399,10,0.905478,19.7765,1,66.55,60.1453,1.14807
01523_P014_T01-S018_MFG_R0460_LJ-20220704_LJ_stamp_2022_08_25_16_15.ano.eswc,MFG,34,M,1812,12.5664,8,42,90,49,234.6,231.84,84,1.9989,2776.13,17442.9,8721.47,142.041,177.242,11,0.900707,19.1222,1,70.9206,57.7928,1.11549
01525_P014_T01-S019_MFG_R0613_LJ-20220704_LJ_stamp_2022_08_12_16_58.ano.eswc,MFG,34,M,1419,12.5664,11,22,53,32,274.011,228.649,78,1.99859,2660.04,16713.5,8356.77,184.205,202.017,5,0.910608,25.7547,1,87.1852,62.0448,1.11792
01529_P014_T01-S019_MFG_R0613_LJ-20220704_YXQ_stamp_2022_08_12_16_58.ano.eswc,MFG,34,M,1728,12.5664,8,40,87,48,247.039,294.853,74,1.99884,3248.16,20408.8,10204.4,194.267,216.061,11,0.917182,18.8506,1,82.8388,58.8044,1.14177
01530_P014_T01-S019_MFG_R0460_LJ-20220704_YXQ_stamp_2022_08_12_16_58.ano.eswc,MFG,34,M,1542,12.5664,10,30,68,39,199.18,197.8,87,1.9987,2220,13948.7,6974.35,144.957,172.439,9,0.906715,21.6618,1,80.8958,62.04,1.12602
01535_P018_T01-S009_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_12_16_59.ano.eswc,PL,41,F,1615,12.5664,6,38,82,45,296.692,274.624,95,1.99876,2817.03,17699.9,8849.96,158.182,236.113,7,0.921339,18.6829,1,77.414,59.5072,1.10971
01537_P018_T01-S009_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_12_16_59.ano.eswc,PL,41,F,1500,12.5664,9,39,85,47,243.974,297.305,107,1.99867,2653.06,16669.7,8334.83,183.741,224.371,8,0.917461,16.6353,1,92.7375,61.3695,1.10416
01538_P018_T01-S009_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_12_16_59.ano.eswc,PL,41,F,1399,12.5664,12,32,74,43,168.82,229.54,99,1.99857,2171.06,13641.2,6820.58,129.438,148.041,6,0.908532,17.8919,1,78.3837,59.9644,1.07402
01541_P018_T01-S009_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_18_09_12.ano.eswc,PL,41,F,1371,12.5664,9,27,62,36,163.76,223.56,89,1.99854,1964.44,12342.9,6171.47,139.834,166.447,5,0.892819,21.0968,1,78.5456,56.0929,1.08165
01545_P018_T01-S023_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_21_26.ano.eswc,PL,41,F,1342,12.5664,4,44,90,47,180.32,235.06,92.855,1.99851,2184.44,13725.2,6862.62,137.755,177.734,8,0.907912,13.9,1,80.8237,60.7232,1.05665
01548_P018_T01-S023_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_25_17_11.ano.eswc,PL,41,F,929,12.5664,7,24,53,30,207.92,158.7,82,1.99785,1397.01,8777.69,4388.84,117.249,136.799,6,0.922824,16.5094,1,75.9791,68.3308,1.06427
01549_P018_T01-S023_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_26_10_07.ano.eswc,PL,41,F,909,12.5664,6,27,58,32,137.08,183.54,109.877,1.9978,1412.84,8877.11,4438.55,123.872,135.661,7,0.91378,14.6552,1,83.4808,60.8427,1.0548
01550_P018_T01-S023_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_30_14_52.ano.eswc,PL,41,F,1047,12.5664,5,29,61,33,200.56,162.38,101,1.99809,1517.52,9534.88,4767.44,145.013,169.707,6,0.911881,16.1475,1,82.7021,65.4676,1.03683
01551_P018_T01-S023_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_30_15_10.ano.eswc,PL,41,F,847,12.5664,5,22,47,26,179.86,131.56,81,1.99764,1219.12,7659.93,3829.97,100.946,133.168,6,0.89618,17,1,81.426,61.1333,1.07153
01552_P018_T01-S023_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_25_09_13.ano.eswc,PL,41,F,1190,12.5664,7,26,57,32,203.32,199.64,92,1.99832,1773.07,11140.5,5570.25,124.214,144.768,8,0.905466,19.8596,1,75.1289,62.8954,1.05441
01557_P018_T01-S012_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_25_09_13.ano.eswc,PL,41,F,1451,12.5664,9,31,69,39,204.24,212.98,119,1.99862,2143.42,13467.5,6733.74,147.596,203.688,7,0.893507,20.0145,1,82.9358,56.5243,1.09963
01559_P018_T01-S012_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_25_09_13.ano.eswc,PL,41,F,1827,12.5664,8,45,96,52,204.24,217.58,124,1.99891,2621.25,16469.8,8234.91,173.519,217.785,10,0.910907,18.0208,1,88.9698,61.0998,1.05733
01560_P018_T01-S012_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_25_09_14.ano.eswc,PL,41,F,1779,12.5664,11,26,61,36,233.68,198.26,120,1.99888,2381.63,14964.2,7482.1,134.845,176.607,6,0.898617,28.1475,1,88.5215,70.9477,1.13607
01561_P018_T01-S012_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_25_09_17.ano.eswc,PL,41,F,2632,12.5664,10,45,99,55,281.367,309.565,149,1.99924,4438.77,27889.6,13944.8,211.394,258.003,10,0.911735,25.5758,1,88.8159,57.654,1.09013
01564_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_25_09_18.ano.eswc,PL,41,F,1263,12.5664,9,24,55,32,216.66,222.64,102,1.99842,1956.03,12290.1,6145.05,147.859,177.659,8,0.909906,21.9455,1,73.8864,67.178,1.07407
01566_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_25_09_18.ano.eswc,PL,41,F,1611,12.5664,11,35,79,45,194.58,207,106,1.99876,2258.9,14193.1,7096.55,124.401,147.614,6,0.896787,19.3797,1,87.9581,61.9778,1.05386
01570_P018_T01-S023_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_26_13_42.ano.eswc,PL,41,F,2518,12.5664,8,54,116,63,309.565,310.178,138,1.99921,4727.31,29702.6,14851.3,197.585,248.146,10,0.914632,20.6983,1,83.57,56.7915,1.09455
01571_P018_T01-S023_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_27_21_45.ano.eswc,PL,41,F,1464,12.5664,6,50,104,55,256.847,275.85,102,1.99863,2811.89,17667.6,8833.8,178.315,212.29,8,0.921819,13.0673,1,74.1812,56.9975,1.07735
01572_P018_T01-S023_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_26_14_40.ano.eswc,PL,41,F,2234,12.5664,5,51,107,57,306.5,310.791,101,1.9991,3936.04,24730.9,12365.4,199.365,293.632,9,0.911111,19.8692,1,76.4962,56.0926,1.13147
01573_P018_T01-S023_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_26_15_55.ano.eswc,PL,41,F,1447,12.5664,6,47,99,53,246.426,277.689,90,1.99862,2565.31,16118.3,8059.15,163.168,181.585,10,0.92426,13.6061,1,80.7936,59.5441,1.0838
01574_P019_T03-S004_SFG_R0460_GYC-20220711_LJ_stamp_2022_08_26_17_02.ano.eswc,SFG,67,F,1368,12.5664,11,32,74,43,175.72,188.6,76,1.99854,2052.85,12898.4,6449.21,121.638,141.395,5,0.907864,17.473,1,87.5094,58.8114,1.06434
01576_P019_T03-S004_SFG_R0613_GYC-20220711_LJ_stamp_2022_08_29_09_49.ano.eswc,SFG,67,F,2339,12.5664,8,71,149,79,236.005,281.98,116,1.99914,3920.88,24635.6,12317.8,181.272,215.96,8,0.922847,14.6913,1,75.4951,57.8767,1.13837
01579_P019_T03-S004_SFG_R0460_GYC-20220711_LJ_stamp_2022_08_30_16_48.ano.eswc,SFG,67,F,1872,12.5664,7,47,99,53,224.48,195.04,75,1.99893,2587.22,16256,8127.99,132.67,152.874,7,0.912987,17.899,1,68.3366,51.7095,1.09958
01581_P019_T03-S004_SFG_R0460_GYC-20220711_LJ_stamp_2022_08_29_14_55.ano.eswc,SFG,67,F,3256,12.5664,10,71,151,81,233.881,235.06,120,1.99939,4635.78,29127.5,14563.7,158.215,200.207,7,0.900571,20.5563,1,72.041,49.7451,1.14211
01583_P018_T01-S012_SPL_R0613_LJ-20220728_LJ_stamp_2022_08_27_22_17.ano.eswc,SFG,41,F,1573,12.5664,6,42,88,47,277.689,288.11,126,1.99873,2873.84,18056.9,9028.43,159.554,184.113,8,0.923712,16.8636,1,74.3823,57.7781,1.09071
01584_P018_T01-S012_SPL_R0613_LJ-20220728_LJ_stamp_2022_08_31_14_17.ano.eswc,PL,41,F,1145,12.5664,6,33,70,38,263.59,274.624,103.95,1.99825,2159.39,13567.8,6783.91,171.873,187.802,9,0.915855,15.3429,1,77.0206,66.2955,1.07756
01585_P018_T01-S012_SPL_R0613_LJ-20220728_LJ_stamp_2022_08_31_14_20.ano.eswc,PL,41,F,1829,12.5664,6,61,126,66,309.565,289.949,130,1.99891,3668.67,23050.9,11525.5,200.59,229.032,8,0.928016,13.5079,1,76.4655,61.2887,1.0856
01586_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_23_20.ano.eswc,PL,41,F,1853,12.5664,6,51,106,56,231.38,195.04,117,1.99892,2556.71,16064.3,8032.14,132.991,207.9,9,0.912779,16.4717,1,82.0858,61.9222,1.06343
01587_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_29_15_23.ano.eswc,PL,41,F,1466,12.5664,9,30,68,39,184.92,224.48,106,1.99864,2173.05,13653.7,6826.85,147.227,171.512,6,0.914843,20.5441,1,90.2176,60.488,1.06234
01588_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_22_55.ano.eswc,PL,41,F,1036,12.5664,8,36,78,43,155.94,196.42,99,1.99807,1553.31,9759.74,4879.87,109.476,135.001,6,0.923781,12.2692,1,78.5641,56.1125,1.07221
01589_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_31_14_23.ano.eswc,PL,41,F,1501,12.5664,9,48,103,56,233.68,184.46,136,1.99867,2136.93,13426.7,6713.37,140.295,192.181,9,0.921613,13.5631,1,84.9059,62.2517,1.11755
01590_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_25_14_24.ano.eswc,PL,41,F,1454,12.5664,8,29,65,37,208.687,193.66,98,1.99862,2164.48,13599.8,6799.92,163.11,206.937,10,0.910778,21.3538,1,74.466,62.2773,1.13248
01597_P018_T01-S012_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_27_22_16.ano.eswc,PL,41,F,1400,12.5664,9,31,69,39,234.166,289.949,95.889,1.99857,2473.05,15538.6,7769.3,151.366,195.784,14,0.92286,19.2754,1,68.3241,57.5042,1.07992
01604_P018_T01-S012_SPL_R0613_LJ-20220728_YXQ_stamp_2022_08_31_14_26.ano.eswc,PL,41,F,2224,12.5664,7,62,129,68,207.807,225.584,144,1.9991,3619.21,22740.2,11370.1,177.414,200.503,10,0.925738,16.2326,1,69.1853,54.0628,1.08609
01605_P018_T01-S012_SPL_R0460_LJ-20220728_YXQ_stamp_2022_08_27_20_46.ano.eswc,PL,41,F,2225,12.5664,11,44,97,54,224.94,222.18,138,1.9991,3062.53,19242.4,9621.21,141.683,172.94,6,0.905592,21.9278,1,74.9789,50.9194,1.06604
01607_P018_T01-S012_SPL_R0613_LJ-20220728_LJ_stamp_2022_08_27_13_07.ano.eswc,PL,41,F,1382,12.5664,11,35,79,45,274.624,255.008,138,1.99855,3071.39,19298.1,9649.05,180.475,227.704,8,0.922015,16.481,1,76.5808,61.8482,1.08497
01610_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_09.ano.eswc,PL,41,F,783,12.5664,6,21,46,26,210.68,189.52,102,1.99745,1516,9525.3,4762.65,122.945,167.035,6,0.899201,16,1,91.1048,71.9373,1.10967
01611_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_10.ano.eswc,PL,41,F,1421,12.5664,6,30,64,35,212.06,228.16,119.96,1.99859,2256.2,14176.1,7088.06,161.066,190.993,8,0.906654,21.1875,1,83.2832,56.6144,1.11299
01612_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_11.ano.eswc,PL,41,F,2237,12.5664,5,57,117,61,222.18,234.6,120,1.99911,3039.64,19098.6,9549.3,168.1,221.8,9,0.910765,18.1111,1,73.2591,55.9402,1.13012
01613_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_31_13_53.ano.eswc,PL,41,F,1337,12.5664,7,30,65,36,232.76,223.1,117.938,1.9985,2122.9,13338.6,6669.3,168.958,195.793,10,0.911467,19.5538,1,78.7323,68.9542,1.09504
01614_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_14.ano.eswc,PL,41,F,1875,12.5664,6,49,102,54,223.56,204.24,127,1.99893,3038.89,19093.9,9546.94,152.627,195.426,7,0.919576,17.3725,1,75.3764,61.4086,1.06125
01615_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_18.ano.eswc,PL,41,F,1135,12.5664,4,38,78,41,190.9,230.46,91,1.99824,1763.42,11079.9,5539.96,154.628,201.194,7,0.917378,13.5385,1,75.1676,60.206,1.0822
01616_P018_T01-S012_SPL_R0460_LJ-20220728_LJ_stamp_2022_08_27_13_19.ano.eswc,PL,41,F,1317,12.5664,10,27,62,36,201.02,230.307,102.929,1.99848,2206.54,13864.1,6932.06,152.076,172.124,7,0.927003,20.2258,1,67.4145,54.6711,1.08153
01638_P018_T01-S026_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_25_09_18.ano.eswc,PL,41,F,1416,12.5664,9,32,71,40,280.141,312.017,118,1.99859,2472.34,15534.2,7767.1,188.436,207.154,7,0.911695,18.9296,1,84.8575,61.7121,1.09116
01641_P018_T01-S024_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_25_09_18.ano.eswc,PL,41,F,1665,12.5664,11,32,73,42,210.68,204.24,115,1.9988,2280.89,14331.3,7165.63,144.872,179.445,8,0.913498,21.7945,1,85.9766,64.488,1.06788
01645_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_15_34.ano.eswc,PL,41,F,604,12.5664,5,17,37,21,184,209.76,65,1.99669,1071.54,6732.69,3366.34,133.216,183.702,7,0.885922,15.2973,1,89.4984,60.6706,1.0764
01647_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_15_56.ano.eswc,PL,41,F,943,12.5664,8,27,61,35,141.68,196.42,90,1.99788,1354.91,8513.16,4256.58,111.605,136.458,6,0.904679,14.4426,1,73.2066,62.7745,1.08744
01648_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_31_14_28.ano.eswc,PL,41,F,2031,12.5664,10,49,108,60,200.1,234.14,98,1.99902,2756.22,17317.8,8658.92,163.037,189.687,9,0.910502,17.7963,1,77.9172,56.7804,1.11872
01649_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_16_29.ano.eswc,PL,41,F,1413,12.5664,6,42,88,47,308.952,220.68,113,1.99858,2700.66,16968.8,8484.38,185.538,206.3,13,0.923307,15.0455,1,82.8956,62.2902,1.1045
01650_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_27_18_15.ano.eswc,PL,41,F,1380,12.5664,7,24,53,30,186.3,218.5,83,1.99855,1842.53,11576.9,5788.46,140.31,181.38,6,0.883132,25.0189,1,93.1818,60.9667,1.05983
01653_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_16_58.ano.eswc,PL,41,F,1309,12.5664,6,40,84,45,222.519,215.163,95,1.99847,2198.16,13811.5,6905.73,150.355,169.411,7,0.918821,14.5714,1,77.8964,53.557,1.13793
01654_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_16_49.ano.eswc,PL,41,F,1333,12.5664,5,39,81,43,171.12,231.84,108,1.9985,1888.51,11865.9,5932.94,123.83,170.313,11,0.905491,15.4444,1,89.9499,63.075,1.08227
01659_P018_T01-S025_SPL_R0460_LJ-20220728_RJ_stamp_2022_08_29_17_01.ano.eswc,PL,41,F,896,12.5664,7,22,50,29,207.256,131.1,61,1.99777,1263.17,7936.71,3968.36,116.606,142.932,5,0.910195,16.9,1,82.2756,55.5513,1.07549
01661_P018_T01-S025_SPL_R0613_LJ-20220728_RJ_stamp_2022_08_29_17_22.ano.eswc,PL,41,F,924,12.5664,5,27,57,31,197.999,253.169,75,1.99784,1571.8,9875.93,4937.96,184.485,210.219,8,0.910343,15.193,1,72.9906,57.1867,1.13517
