,Orientation,BrainRgn,Age,Sex,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,mean_Nodes,mean_SomaSurface,mean_Stems,mean_Bifurcations,mean_Branches,mean_Tips,mean_OverallWidth,mean_OverallHeight,mean_OverallDepth,mean_AverageDiameter,mean_Length,mean_Surface,mean_Volume,mean_MaxEuclideanDistance,mean_MaxPathDistance,mean_MaxBranchOrder,mean_AverageContraction,mean_AverageFragmentation,mean_AverageParent-daughterRatio,mean_AverageBifurcationAngleLocal,mean_AverageBifurcationAngleRemote,mean_HausdorffDimension,median_Nodes,median_SomaSurface,median_Stems,median_Bifurcations,median_Branches,median_Tips,median_OverallWidth,median_OverallHeight,median_OverallDepth,median_AverageDiameter,median_Length,median_Surface,median_Volume,median_MaxEuclideanDistance,median_MaxPathDistance,median_MaxBranchOrder,median_AverageContraction,median_AverageFragmentation,median_AverageParent-daughterRatio,median_AverageBifurcationAngleLocal,median_AverageBifurcationAngleRemote,median_HausdorffDimension
00497_P005_T01-S006_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_01_11_08,T,MFG,36,F,2229,12.5664,13,46,103,58,324.762,267.81,137.0,1.9991,3960.4,24883.9,12442.0,200.18599999999998,271.95799999999997,11,0.914494,20.6311,1.0,73.5931,64.4262,1.09297,2233.0,12.5664,12.166666666666666,47.333333333333336,105.16666666666667,58.833333333333336,308.96183333333335,283.6953333333333,124.5,1.9990950000000003,4009.565,25192.833333333332,12596.433333333334,198.27816666666664,248.01200000000003,10.166666666666666,0.9193501666666667,20.317700000000002,1.0,81.76173333333334,64.32395000000001,1.1053033333333333,2250.5,12.5664,12.0,47.5,105.5,59.0,310.5925,286.31899999999996,124.5,1.99911,4009.435,25192.0,12596.05,196.443,245.6515,9.5,0.9190940000000001,20.09705,1.0,82.98075,64.67224999999999,1.0975700000000002
00498_P005_T01-S006_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_01_11_09,T,MFG,36,F,2100,12.5664,8,49,104,56,237.19400000000002,204.618,114.0,1.99905,3166.39,19895.0,9947.49,151.197,218.075,8,0.9084120000000001,19.1827,1.0,84.6094,71.7525,1.0416,2047.6666666666667,12.5664,7.5,48.0,101.5,54.5,237.41766666666663,218.60783333333333,110.5,1.999015,2989.566666666666,18784.0,9391.991666666667,154.63,198.4215,7.833333333333333,0.9019086666666668,19.147883333333333,1.0,83.97526666666667,69.37841666666667,1.0676016666666666,2012.0,12.5664,7.5,49.0,103.5,55.5,234.649,214.26600000000002,109.5,1.999005,2907.765,18270.050000000003,9135.005000000001,157.1735,197.09799999999998,8.0,0.90078,19.1338,1.0,83.86455,67.41295,1.063755
00499_P005_T01-S006_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_01_14_05,B,MFG,36,F,2202,12.5664,10,46,101,56,232.602,231.08599999999998,143.0,1.9990900000000003,3250.51,20423.5,10211.8,147.161,186.106,6,0.9052819999999999,20.7921,1.0,83.5874,62.2301,1.10504,2182.0,12.5664,10.166666666666666,43.833333333333336,96.0,53.166666666666664,240.81466666666668,237.06516666666667,145.99116666666666,1.9990750000000002,3284.288333333334,20635.800000000003,10317.905,151.64416666666668,188.56783333333337,6.5,0.9011811666666666,21.82681666666667,1.0,85.8182,63.4032,1.1127533333333333,2122.5,12.5664,10.0,43.5,95.5,53.0,249.41,231.463,144.0,1.9990550000000002,3310.83,20802.55,10401.3,151.55400000000003,189.9835,6.5,0.904669,21.2405,1.0,86.53559999999999,63.26765,1.1062349999999999
00501_P005_T01-S006_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_02_17_05,T,MFG,36,F,2731,12.5664,9,58,123,66,302.313,320.694,157.0,1.99927,4834.79,30377.9,15188.9,231.30900000000003,282.075,9,0.915223,21.1951,1.0,83.4968,70.2824,1.11099,2604.5,12.5664,9.333333333333334,59.833333333333336,127.5,68.66666666666667,297.50399999999996,325.892,152.66116666666667,1.9992216666666665,4711.278333333333,29601.816666666666,14800.9,212.33399999999997,261.76616666666666,8.5,0.9153046666666667,19.36715,1.0,85.45144999999998,64.81088333333334,1.1226333333333334,2616.0,12.5664,9.0,59.5,126.5,68.0,297.6045,324.762,157.0,1.999235,4729.245,29714.7,14857.349999999999,209.3385,255.53300000000002,9.0,0.916168,19.03505,1.0,84.46289999999999,63.6602,1.1174149999999998
00502_P005_T01-S006_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_01_14_06,T,MFG,36,F,2522,12.5664,11,56,121,66,329.50800000000004,275.501,129.0,1.99921,4530.67,28467.0,14233.5,177.19400000000002,216.3,8,0.9211219999999999,19.8347,1.0,72.7491,54.1397,1.11324,2850.8333333333335,263.89366666666666,10.666666666666666,63.166666666666664,135.16666666666666,73.0,314.68316666666664,299.32683333333335,134.97916666666666,2.029948333333333,5205.468333333333,34769.73333333333,25793.533333333336,193.20183333333333,235.01083333333335,7.833333333333333,0.9177474999999998,20.096233333333334,1.0124548333333332,74.08726666666666,55.284600000000005,1.1149383333333334,2685.0,12.5664,11.0,63.0,135.5,73.5,314.1125,301.0215,132.0,1.99935,5052.34,33589.7,17945.25,190.88299999999998,230.166,8.0,0.920279,20.332050000000002,1.0,73.56425,55.1438,1.1133600000000001
00503_P005_T01-S006_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_01_15_24,T,MFG,36,F,1705,12.5664,9,41,89,49,259.08099999999996,182.731,147.0,1.9988299999999999,2686.25,16878.2,8439.09,138.493,166.062,10,0.9219579999999999,18.1461,1.0,88.2717,69.1032,1.09528,1598.3333333333333,12.5664,9.0,39.166666666666664,85.33333333333333,47.166666666666664,231.8418333333333,202.49566666666666,122.5,1.9987366666666666,2425.9083333333333,15242.433333333334,7621.214999999999,141.89316666666664,178.59633333333332,9.166666666666666,0.9176625,17.97641666666667,1.0,87.35171666666668,67.29363333333333,1.1015116666666667,1618.5,12.5664,9.0,39.0,85.0,47.0,234.928,196.44600000000003,128.0,1.9987599999999999,2536.8050000000003,15939.25,7969.610000000001,140.04899999999998,179.207,9.0,0.9203125,18.37305,1.0,87.2418,67.78184999999999,1.104905
00504_P005_T01-S006_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_01_16_03,T,MFG,36,F,1765,12.5664,8,42,90,49,236.176,233.63099999999997,121.0,1.9988700000000001,2624.34,16489.2,8244.62,139.803,181.502,10,0.911436,18.6,1.0,85.3428,61.6096,1.09982,1753.0,12.5664,6.833333333333333,41.833333333333336,88.66666666666667,47.833333333333336,222.99616666666665,214.75366666666665,118.33333333333333,1.9988383333333333,2502.955,15726.533333333333,7863.266666666666,140.02716666666666,183.59316666666666,11.166666666666666,0.9092111666666667,18.692166666666665,1.0,86.96601666666668,65.30121666666666,1.0914516666666667,1769.0,12.5664,7.0,41.5,89.5,49.0,230.23000000000002,220.34,114.5,1.9988700000000001,2595.8450000000003,16310.150000000001,8155.09,138.581,175.9075,10.5,0.9084635,18.8682,1.0,87.54220000000001,62.92400000000001,1.09755
00509_P005_T01-S006_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_01_17_07,B,MFG,36,F,2298,12.5664,8,53,112,60,321.132,336.966,173.947,1.9991299999999999,4477.16,28130.8,14065.4,199.25,243.81599999999997,10,0.918651,19.5089,1.0,72.1017,57.2526,1.07802,2466.3333333333335,481.71033333333344,7.0,65.66666666666667,139.66666666666666,75.0,353.6166666666666,358.2441666666667,167.64216666666667,2.011721666666667,5219.695,33536.13333333333,20143.666666666664,218.36100000000002,267.52066666666667,10.5,0.9226803333333332,17.233783333333335,0.9930296666666667,70.41788333333334,54.84250000000001,1.0813683333333335,2480.5,12.5664,7.0,64.5,134.5,70.5,331.76099999999997,340.69500000000005,174.4735,1.9991949999999998,5130.63,32236.7,16118.35,210.945,251.236,10.0,0.9200305,18.719549999999998,1.0,73.6262,57.02205,1.0786850000000001
00511_P005_T01-S006_MFG_R0678_LJ-20220525_YXQ_stamp_2022_08_02_17_05,T,MFG,36,F,2393,12.5664,9,56,119,64,290.184,274.59,137.0,1.9991599999999998,4329.2,27201.2,13600.6,170.019,218.727,6,0.918552,19.1008,1.0,76.0583,65.1378,1.08954,2849.1666666666665,481.7103333333334,10.0,66.5,141.33333333333334,75.83333333333333,307.31766666666664,307.28999999999996,157.64966666666666,2.0120133333333334,5281.576666666667,34218.85,21752.850000000002,189.64283333333333,234.4965,7.166666666666667,0.9183478333333334,19.21138333333333,0.9924231666666666,78.76995,62.12201666666666,1.0999516666666667,2564.0,12.5664,10.0,58.5,125.5,68.0,302.727,315.27,151.0,1.999215,5050.105,31730.75,15865.35,192.9425,237.7935,7.0,0.917985,19.2095,1.0,80.38034999999999,64.0767,1.10012
00514_P005_T01-S007_MFG_R0509_LJ-20220525_YXQ_stamp_2022_08_02_09_43,B,MFG,36,F,1813,12.5664,10,40,88,49,241.775,225.99599999999998,76.0,1.9989,2761.58,17351.5,8675.75,155.868,177.196,6,0.902093,19.5909,1.0,76.3228,52.9538,1.1369,1762.6666666666667,12.5664,9.333333333333334,36.833333333333336,81.16666666666667,45.333333333333336,231.68800000000002,226.1103333333334,85.33333333333333,1.9988583333333334,2636.7416666666672,16567.116666666665,8283.563333333334,149.9768333333333,179.85866666666666,6.0,0.9019568333333333,20.7778,1.0,76.01261666666666,55.45191666666667,1.13418,1821.5,12.5664,9.0,37.0,81.5,45.5,237.72750000000002,226.84799999999998,85.5,1.998905,2697.2799999999997,16947.5,8473.75,147.04199999999997,176.92849999999999,6.0,0.9017405000000001,20.1896,1.0,76.29015,55.55115,1.13407
00519_P005_T01-S007_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_02_17_06,B,MFG,36,F,1933,12.5664,9,34,76,43,242.28400000000002,202.582,86.0,1.9989700000000001,2870.38,18035.1,9017.57,149.63299999999998,178.97400000000002,5,0.901126,24.4211,1.0,80.446,57.265,1.1504299999999998,1769.8333333333333,12.5664,9.5,31.166666666666668,70.0,39.833333333333336,224.31000000000003,228.7561666666667,86.16666666666667,1.9988583333333334,2612.2549999999997,16413.28333333333,8206.645,147.1235,172.93716666666668,5.666666666666667,0.8991596666666667,24.713516666666667,1.0,82.93541666666665,59.28078333333334,1.1232033333333333,1840.5,12.5664,10.0,34.5,76.0,42.5,227.29500000000002,241.60899999999998,85.5,1.9989149999999998,2643.5699999999997,16610.05,8305.015,145.014,168.68200000000002,5.5,0.9000684999999999,23.523049999999998,1.0,80.89285,59.11255,1.123945
00524_P005_T01-S007_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_02_10_38,B,MFG,36,F,1779,12.5664,12,42,94,53,211.74400000000003,212.253,91.0,1.99888,2753.91,17303.3,8651.65,120.166,143.606,6,0.903122,17.9149,1.0,75.3047,56.5073,1.07477,1595.3333333333333,12.5664,12.5,40.5,91.66666666666667,52.166666666666664,212.15099999999998,192.3518333333333,88.83333333333333,1.9987133333333336,2568.5416666666665,16138.616666666669,8069.314999999999,124.93033333333335,143.8205,5.833333333333333,0.9062451666666668,16.32336666666667,1.0,75.86431666666665,57.56811666666666,1.0768783333333334,1610.5,12.5664,12.0,41.0,93.0,53.0,208.43550000000002,186.9135,85.0,1.99876,2689.965,16901.55,8450.775,125.5335,147.1995,6.0,0.905464,16.216500000000003,1.0,75.4856,57.2327,1.078835
00525_P005_T01-S007_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_02_14_13,B,MFG,36,F,1626,12.5664,10,43,95,53,194.438,197.49200000000002,86.0,1.9987700000000002,2518.88,15826.6,7913.28,127.01700000000001,149.588,6,0.914688,16.1053,1.0,71.7973,58.9579,1.0912,1437.8333333333333,12.5664,10.0,40.833333333333336,89.83333333333333,50.0,183.62633333333335,184.72199999999998,80.83333333333333,1.9985583333333334,2173.2333333333336,13654.830000000002,6827.411666666667,113.89216666666668,132.07666666666668,5.833333333333333,0.9125628333333333,14.905116666666666,1.0,74.2289,57.90606666666667,1.082365,1501.0,12.5664,9.5,41.5,91.0,51.0,183.6445,187.37349999999998,80.0,1.9986599999999999,2135.6949999999997,13419.0,6709.49,114.2065,129.2335,6.0,0.9122954999999999,14.71245,1.0,73.551,56.978,1.08088
00527_P005_T01-S007_MFG_R0509_LJ-20220525_LJ_stamp_2022_08_02_14_14,B,MFG,36,F,1355,12.5664,10,30,68,39,181.713,201.56400000000002,71.0,1.99852,1971.91,12389.9,6194.94,141.816,172.233,5,0.9000540000000001,18.9118,1.0,79.2258,55.1866,1.08179,1334.3333333333333,12.5664,10.0,30.166666666666668,68.66666666666667,39.5,183.9805,219.22750000000005,83.83333333333333,1.9984883333333336,2046.3083333333334,12857.316666666666,6428.661666666667,138.8445,165.72216666666668,5.333333333333333,0.9003445,18.484416666666664,1.0,80.68931666666666,57.5298,1.091355,1340.0,12.5664,9.5,30.0,69.0,40.0,182.9855,214.089,84.0,1.9985050000000002,1968.1750000000002,12366.4,6183.205,139.652,167.6895,5.0,0.8996035000000001,18.630499999999998,1.0,79.6083,57.229299999999995,1.08172
00534_P006_T01-S002_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_02_16_02,B,STG,63,M,1181,12.5664,10,23,54,32,210.217,249.919,76.0,1.9983099999999998,1905.25,11971.0,5985.51,161.564,190.201,5,0.909818,20.8519,1.0,86.49799999999999,63.6114,1.12204,1309.0,12.5664,9.166666666666666,24.833333333333332,56.833333333333336,33.0,203.1581666666667,238.79500000000004,84.5,1.9984600000000003,1991.7783333333334,12514.716666666667,6257.356666666667,152.34083333333334,179.83766666666665,5.333333333333333,0.9082626666666668,22.592466666666667,1.0,85.26908333333334,62.627950000000006,1.1209866666666668,1317.0,12.5664,9.0,25.5,59.0,33.5,208.181,251.19150000000002,82.5,1.998475,1987.115,12485.4,6242.705,155.046,183.59949999999998,5.5,0.909336,21.2778,1.0,85.22575,62.067899999999995,1.12622
00535_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_02_16_03,B,STG,63,M,1812,12.5664,10,35,78,44,288.749,336.288,108.0,1.9989,3412.99,21444.5,10722.2,193.422,224.78599999999997,6,0.9081889999999999,22.2179,1.0,80.5095,54.4623,1.1145,1854.3333333333333,12.5664,8.833333333333334,35.333333333333336,77.5,43.166666666666664,277.18916666666667,307.8878333333333,108.62966666666667,1.9989016666666668,3227.126666666667,20276.666666666668,10138.315,193.6353333333333,233.17433333333335,6.333333333333333,0.9080338333333334,23.012416666666667,1.0,77.5151,57.64473333333334,1.1055000000000001,1899.5,12.5664,8.0,35.5,78.0,43.5,282.706,307.9305,106.0,1.998945,3289.4350000000004,20668.15,10334.05,192.3435,233.922,6.5,0.909617,22.61175,1.0,78.77155,58.200500000000005,1.1031849999999999
00537_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_02_17_06,B,STG,63,M,1408,12.5664,7,33,71,39,258.996,257.64,62.0,1.99858,2579.03,16204.5,8102.27,199.59099999999998,236.005,6,0.91966,18.8169,1.0,73.039,60.7377,1.10127,1486.5,12.5664,7.0,32.666666666666664,70.5,38.833333333333336,296.9171666666667,282.98516666666666,88.0,1.9986383333333333,2756.5833333333335,17320.116666666665,8660.058333333334,195.44416666666666,228.58949999999996,6.166666666666667,0.9200911666666668,20.224516666666666,1.0,74.85508333333333,60.6085,1.0962583333333331,1439.0,12.5664,7.0,34.0,73.0,40.0,292.6255,283.91949999999997,88.5,1.99861,2676.95,16819.75,8409.89,198.43949999999998,233.11599999999999,6.0,0.9184165,20.4347,1.0,74.26165,61.161699999999996,1.0991900000000001
00538_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_04_10_10,B,STG,63,M,1633,12.5664,9,34,76,43,248.826,282.726,74.0,1.99878,2831.08,17788.2,8894.11,197.918,240.06799999999998,6,0.905233,20.4737,1.0,87.0793,71.3508,1.09507,1915.6666666666667,12.5664,9.333333333333334,39.0,85.83333333333333,47.833333333333336,249.99983333333333,265.38616666666667,90.66666666666667,1.9989366666666666,3012.773333333333,18929.81666666667,9464.914999999999,181.17133333333334,221.61799999999997,6.166666666666667,0.9063206666666667,21.276233333333334,1.0,85.35385000000001,71.13551666666667,1.1095416666666666,1824.0,12.5664,8.5,39.5,88.5,49.5,251.4085,257.455,90.0,1.998905,2979.0299999999997,18717.800000000003,9358.905,180.5995,228.833,6.0,0.9076930000000001,20.1449,1.0,85.74260000000001,71.92695,1.108555
00539_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_02_17_10,B,STG,63,M,1706,12.5664,8,36,78,43,275.268,265.098,87.0,1.9988299999999999,3018.95,18968.6,9484.3,162.509,209.85,6,0.906947,20.859,1.0,72.4966,67.5248,1.1089,1716.8333333333333,12.5664,8.333333333333334,33.833333333333336,74.33333333333333,41.5,268.16900000000004,272.6705,89.33333333333333,1.9988116666666667,2858.9066666666663,17963.016666666663,8981.516666666668,173.07816666666668,212.78499999999997,5.833333333333333,0.9069581666666666,22.079450000000005,1.0,78.7481,66.77658333333333,1.1031566666666668,1742.5,12.5664,8.0,34.5,76.5,43.0,266.411,273.91200000000003,89.0,1.9988549999999998,2925.015,18378.4,9189.205,170.1375,206.88,6.0,0.90609,21.15755,1.0,77.0076,66.7923,1.10111
00540_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_07_04_17_11,B,STG,63,M,1737,10568.3,7,43,91,49,338.699,336.288,104.0,2.29018,3897.72,33861.1,83279.7,228.36,280.721,6,0.934376,18.0769,0.8918010000000001,66.4698,56.7,1.09189,1993.8333333333333,6029.756666666665,7.666666666666667,46.5,98.66666666666667,53.166666666666664,315.708,305.77466666666663,124.33333333333333,2.3373516666666667,3991.84,35435.26666666667,81000.45000000001,202.0378333333333,243.24566666666666,7.833333333333333,0.9236463333333335,19.135566666666666,0.9227965,68.08501666666668,55.668483333333334,1.0978633333333334,1901.0,4303.98,8.0,45.5,97.0,52.5,312.596,309.7595,128.5,2.266005,4007.4700000000003,34403.55,75048.1,197.567,234.061,8.0,0.92514,18.7753,0.9197035,67.7197,55.414500000000004,1.090995
00541_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_03_09_29,B,STG,63,M,1281,12.5664,7,26,57,32,292.218,292.89599999999996,100.0,1.9984400000000002,2412.44,15157.8,7578.9,177.766,203.91,6,0.9142450000000001,21.4561,1.0,73.1539,61.7499,1.09608,1401.8333333333333,12.5664,6.5,29.0,63.166666666666664,35.166666666666664,273.9065,275.40383333333335,107.0,1.9985450000000002,2426.4083333333333,15245.583333333334,7622.785,174.63099999999997,210.76716666666672,6.833333333333333,0.9140178333333334,21.108733333333333,1.0,75.42048333333334,61.511266666666664,1.0967216666666666,1427.5,12.5664,6.5,29.0,64.0,36.0,277.076,277.48299999999995,101.0,1.998595,2448.175,15382.349999999999,7691.165,176.48199999999997,207.9875,7.0,0.9147575000000001,21.5976,1.0,76.05064999999999,61.38075,1.098745
00542_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_04_11_04,B,STG,63,M,1073,12.5664,6,21,46,26,213.57,235.94400000000002,79.0,1.9981400000000002,1931.22,12134.2,6067.09,147.329,176.488,5,0.915816,22.3043,1.0,69.2057,55.2576,1.0958,1182.6666666666667,12.5664,6.666666666666667,27.0,58.666666666666664,32.666666666666664,209.21866666666665,218.13516666666666,85.5,1.9982300000000002,1925.0466666666669,12095.433333333334,6047.716666666667,141.91166666666666,164.34466666666665,6.0,0.9142928333333332,19.155183333333333,1.0,72.4671,56.2088,1.078305,1209.0,12.5664,6.5,27.0,58.0,32.5,205.915,216.7715,80.5,1.998345,1968.92,12371.1,6185.54,143.87650000000002,166.4755,6.0,0.9149295,19.85535,1.0,73.48745,56.03789999999999,1.080115
00543_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_05_10_03,B,STG,63,M,1463,12.5664,8,28,62,35,292.89599999999996,287.698,102.0,1.99863,2551.52,16031.7,8015.83,186.771,233.577,6,0.91527,22.5806,1.0,75.3694,57.7287,1.10141,1565.0,12.5664,7.666666666666667,31.333333333333332,68.5,38.166666666666664,276.0611666666667,297.0098333333333,96.46300000000001,1.998686666666667,2735.4750000000004,17187.5,8593.746666666668,190.5473333333333,229.05316666666667,6.333333333333333,0.9160966666666667,21.752383333333338,1.0,74.07793333333333,61.269666666666666,1.10051,1435.5,12.5664,8.0,31.5,68.5,38.0,280.96900000000005,297.9415,101.0,1.998605,2565.275,16118.1,8059.05,192.02949999999998,234.42149999999998,6.0,0.9162215,22.018349999999998,1.0,73.09645,61.24379999999999,1.10134
00544_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_03_14_37,B,STG,63,M,1415,12.5664,5,39,81,43,339.151,276.54900000000004,88.0,1.99859,3086.97,19396.0,9697.99,200.50900000000001,232.655,6,0.921342,16.4568,1.0,78.8989,55.7892,1.09711,1480.0,12.5664,6.0,38.166666666666664,80.66666666666667,43.5,353.6209999999999,283.9075,95.9815,1.998643333333333,3041.6649999999995,19111.333333333336,9555.678333333333,217.73166666666665,253.41583333333335,7.5,0.9257935,17.4623,1.0,73.69500000000001,59.208616666666664,1.0890566666666666,1453.0,12.5664,6.0,37.0,79.0,42.5,337.293,278.345,94.0,1.99862,3112.585,19556.95,9778.470000000001,210.08350000000002,234.38400000000001,7.5,0.924813,18.1051,1.0,74.6202,59.6014,1.08993
00545_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_03_14_39,B,STG,63,M,1820,12.5664,8,35,77,43,292.355,302.987,87.0,1.9989,3134.67,19695.7,9847.85,197.28799999999998,235.266,6,0.9171729999999999,22.6234,1.0,72.7024,66.0598,1.10475,1660.8333333333333,12.5664,7.5,35.166666666666664,76.0,41.833333333333336,289.61016666666666,286.5183333333334,88.29633333333334,1.9987750000000002,2982.8333333333335,18741.68333333333,9370.846666666666,197.70416666666665,230.96616666666668,6.666666666666667,0.9177436666666666,20.7985,1.0,71.77901666666666,62.61195,1.0945183333333335,1619.0,12.5664,7.5,35.5,77.0,42.5,283.8115,291.56399999999996,88.0,1.9987599999999999,3076.81,19332.15,9666.075,203.13049999999998,233.745,6.5,0.9179765,20.13615,1.0,72.5995,61.33855,1.0968900000000001
00547_P006_T01-S002_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_03_15_41,B,STG,63,M,1864,12.5664,9,42,91,50,318.66,271.878,91.889,1.9989299999999999,3291.05,20678.3,10339.2,185.399,213.56,8,0.921839,19.4725,1.0,76.2038,60.8597,1.1159700000000001,1660.0,12.5664,7.833333333333333,38.0,82.0,45.0,333.997,281.6019999999999,100.81483333333334,1.9987783333333333,3202.1983333333333,20120.01666666667,10060.01,204.9796666666667,233.81466666666665,7.5,0.9247976666666666,19.1865,1.0,73.09091666666666,60.36613333333333,1.088505,1661.5,12.5664,8.0,37.5,82.0,45.0,323.406,276.0095,97.5,1.998785,3272.24,20560.1,10280.1,208.41200000000003,233.6245,8.0,0.923513,19.4429,1.0,74.4331,60.97555,1.0836700000000001
00548_P006_T01-S002_STG_R0678_LJ-20220530_LJ_stamp_2022_08_05_10_34,B,STG,63,M,1825,12.5664,14,33,78,46,330.26099999999997,252.21599999999998,97.0,1.9989,3440.11,21614.9,10807.4,174.709,214.667,6,0.920847,22.3846,1.0,82.2577,56.3426,1.11669,1790.3333333333333,12.5664,13.166666666666666,33.666666666666664,79.0,46.333333333333336,301.8391666666667,271.4551666666666,101.33333333333333,1.9988700000000001,3305.2533333333336,20767.533333333336,10383.733333333334,185.27,223.18116666666663,5.833333333333333,0.9129173333333332,22.016216666666665,1.0,80.35276666666667,59.073566666666665,1.1119716666666666,1780.5,12.5664,12.5,36.0,82.5,47.5,297.961,272.615,94.0,1.998875,3244.005,20382.699999999997,10191.3,177.27100000000002,215.7045,6.0,0.9130505,20.9566,1.0,79.7507,59.428349999999995,1.1126
00554_P006_T01-S003_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_02_17_07,B,STG,63,M,2144,12.5664,14,42,96,55,233.575,252.804,134.0,1.9990700000000001,3132.57,19682.5,9841.26,156.53799999999998,227.767,10,0.8945690000000001,21.3229,1.0,76.9866,59.251000000000005,1.1306,2401.1666666666665,12.5664,12.333333333333334,46.5,103.5,58.0,238.37233333333336,254.30983333333336,128.29633333333334,1.9991449999999997,3615.3999999999996,22716.216666666664,11358.118333333334,165.23149999999998,219.19316666666666,9.166666666666666,0.9009889999999999,22.12568333333333,1.0,80.49356666666667,58.66215,1.127375,2338.0,12.5664,12.5,45.5,101.0,56.5,233.88549999999998,253.9065,136.5,1.999145,3542.23,22256.45,11128.25,166.24699999999999,222.87,9.0,0.902303,21.7693,1.0,80.3895,58.84285,1.127585
